23,3,5,5
23,3,5,5
23,3,5,13
23,3,5,4
23,3,5,4
23,3,5,5
23,3,5,3
23,3,5,4
23,3,5,3
23,3,5,3
23,3,5,3
23,3,5,7
23,3,5,13
23,3,5,13
23,3,5,13
23,3,6,14
23,3,6,14
23,3,6,3
23,3,6,3
23,3,6,14
23,3,6,6
23,3,6,14
23,3,6,13
23,3,6,3
23,3,6,2
23,3,6,3
23,3,6,14
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,14
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,1
23,3,6,14
23,3,6,3
23,3,6,3
23,3,6,8
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,8
23,3,6,8
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,13
23,3,6,13
23,3,6,14
23,3,6,13
23,3,6,3
23,3,6,3
23,3,6,8
23,3,6,3
23,3,6,3
23,3,6,1
23,3,6,3
23,3,6,5
23,3,6,3
23,3,6,3
23,3,6,13
23,3,6,13
23,3,6,3
23,3,6,3
23,3,6,4
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,3
23,3,6,4
23,3,6,7
23,3,6,1
23,3,6,4
23,3,6,4
23,3,6,4
23,3,6,4
23,3,7,7
23,3,7,13
23,3,7,5
23,3,7,13
23,3,7,0
23,3,7,4
23,3,7,3
23,3,7,13
23,3,7,3
23,3,7,3
23,3,7,13
23,3,7,7
23,3,7,13
23,3,7,13
23,3,7,4
23,3,7,4
23,3,7,3
23,3,7,5
23,3,7,3
23,3,7,3
23,3,7,14
23,3,7,5
23,3,7,5
23,3,7,4
23,3,7,3
23,3,7,1
23,3,7,3
23,3,7,11
23,3,7,3
23,3,8,2
23,3,8,10
23,3,8,3
23,3,8,3
23,3,8,5
23,3,8,3
23,3,8,3
23,3,8,3
23,3,8,5
23,3,8,5
23,3,8,3
23,3,8,3
23,3,8,3
23,3,8,5
23,3,8,1
23,3,8,3
23,3,8,3
23,3,8,9
23,3,8,9
23,3,8,10
23,3,8,13
23,3,8,9
23,3,8,1
23,3,8,7
23,3,9,11
23,3,9,5
23,3,9,13
23,3,9,5
23,3,9,2
23,3,9,5
23,3,9,12
23,3,9,5
23,3,9,5
23,3,9,13
23,3,9,5
23,3,9,7
23,3,9,12
23,3,9,13
23,3,9,5
23,3,9,7
23,3,9,4
23,3,9,13
23,3,9,13
23,3,9,5
23,3,10,13
23,3,10,0
23,3,10,0
23,3,10,0
23,3,10,0
23,3,10,13
23,3,10,13
23,3,10,7
23,3,10,1
23,3,10,13
23,3,10,7
23,3,10,13
23,3,10,13
23,3,10,13
23,3,10,13
23,3,10,13
23,3,10,5
23,3,10,5
23,3,10,6
23,3,10,5
23,3,10,5
23,3,10,5
23,3,10,5
23,3,10,13
23,3,11,0
23,3,11,13
23,3,11,13
23,3,11,13
23,3,11,9
23,3,11,13
23,3,11,5
23,3,11,13
23,3,11,5
23,3,11,8
23,3,11,5
23,3,11,8
23,3,11,5
23,3,11,5
23,3,11,7
23,3,11,13
23,3,11,9
23,3,11,13
23,3,11,9
23,3,11,13
23,3,11,13
23,3,11,5
23,3,11,5
23,3,11,5
23,3,11,5
23,3,11,5
23,3,11,4
23,4,0,13
23,4,0,13
23,4,0,13
23,4,0,13
23,4,0,13
23,4,2,6
23,4,2,5
23,4,2,5
23,4,3,5
23,4,3,6
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,13
23,4,3,5
23,4,3,13
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,5
23,4,3,13
23,4,4,5
23,4,4,5
23,4,4,11
23,4,4,5
23,4,4,8
23,4,4,11
23,4,4,6
23,4,4,10
23,4,4,5
23,4,4,11
23,4,4,5
23,4,4,5
23,4,4,5
23,4,4,5
23,4,4,5
23,4,4,13
23,4,4,10
23,4,4,5
23,4,4,5
23,4,4,5
23,4,4,5
23,4,4,5
23,4,4,13
23,4,4,13
23,4,4,5
23,4,4,13
23,4,4,13
23,4,4,5
23,4,4,13
23,4,5,2
23,4,5,13
23,4,5,13
23,4,5,13
23,4,5,5
23,4,5,5
23,4,5,5
23,4,5,5
23,4,5,4
23,4,5,4
23,4,5,3
23,4,5,13
23,4,5,13
23,4,5,13
23,4,5,5
23,4,5,1
23,4,5,7
23,4,5,13
23,4,5,7
23,4,5,13
23,4,5,10
23,4,5,14
23,4,5,6
23,4,5,13
23,4,5,13
23,4,5,4
23,4,5,5
23,4,5,10
23,4,5,6
23,4,5,0
23,4,5,5
23,4,5,5
23,4,5,5
23,4,5,4
23,4,5,5
23,4,5,14
23,4,5,5
23,4,5,3
23,4,5,10
23,4,5,13
23,4,5,5
23,4,5,5
23,4,5,4
23,4,5,5
23,4,5,4
23,4,5,5
23,4,5,5
23,4,5,12
23,4,5,5
23,4,5,5
23,4,5,8
23,4,5,5
23,4,5,8
23,4,5,5
23,4,5,5
23,4,5,5
23,4,5,13
23,4,5,5
23,4,5,5
23,4,5,5
23,4,6,3
23,4,6,5
23,4,6,5
23,4,6,5
23,4,6,5
23,4,6,5
23,4,6,5
23,4,6,5
23,4,6,5
23,4,6,5
23,4,6,5
23,4,6,14
23,4,6,3
23,4,6,14
23,4,6,14
23,4,6,13
23,4,6,3
23,4,6,3
23,4,6,4
23,4,6,4
23,4,6,3
23,4,6,7
23,4,6,13
23,4,6,13
23,4,6,3
23,4,6,13
23,4,6,3
23,4,6,4
23,4,6,3
23,4,6,3
23,4,6,5
23,4,6,3
23,4,6,5
23,4,6,5
23,4,6,3
23,4,6,3
23,4,6,3
23,4,6,3
23,4,6,3
23,4,6,14
23,4,6,0
23,4,7,5
23,4,7,5
23,4,7,5
23,4,7,5
23,4,7,3
23,4,7,2
23,4,7,3
23,4,7,3
23,4,7,3
23,4,7,5
23,4,7,11
23,4,7,10
23,4,7,4
23,4,7,4
23,4,7,0
23,4,7,0
23,4,7,13
23,4,7,6
23,4,7,3
23,4,7,7
23,4,7,7
23,4,7,0
23,4,7,7
23,4,7,0
23,4,7,0
23,4,7,5
23,4,7,10
23,4,7,2
23,4,7,3
23,4,7,3
23,4,7,5
23,4,7,5
23,4,7,2
23,4,7,2
23,4,7,2
23,4,8,4
23,4,8,14
23,4,8,4
23,4,8,3
23,4,8,4
23,4,8,3
23,4,8,5
23,4,8,14
23,4,8,3
23,4,8,3
23,4,8,3
23,4,8,5
23,4,8,3
23,4,8,3
23,4,8,3
23,4,8,5
23,4,8,11
23,4,8,14
23,4,8,6
23,4,8,6
23,4,8,0
23,4,8,0
23,4,8,5
23,4,8,14
23,4,8,1
23,4,8,3
23,4,8,3
23,4,8,3
23,4,8,13
23,4,8,13
23,4,8,7
23,4,8,14
23,4,8,7
23,4,8,0
23,4,8,7
23,4,8,0
23,4,8,5
23,4,8,13
23,4,9,10
23,4,9,13
23,4,9,8
23,4,9,13
23,4,9,5
23,4,9,13
23,4,9,13
23,4,9,13
23,4,9,7
23,4,9,4
23,4,9,4
23,4,9,13
23,4,9,5
23,4,9,5
23,4,9,5
23,4,9,5
23,4,9,13
23,4,9,0
23,4,9,9
23,4,9,6
23,4,9,12
23,4,9,12
23,4,10,5
23,4,10,12
23,4,10,5
23,4,10,14
23,4,10,13
23,4,10,5
23,4,10,13
23,4,10,13
23,4,10,7
23,4,10,5
23,4,10,5
23,4,10,5
23,4,10,5
23,4,10,14
23,4,10,13
23,4,10,13
23,4,10,10
23,4,10,3
23,4,10,13
23,4,10,4
23,4,10,5
23,4,10,5
23,4,10,5
23,4,10,14
23,4,10,14
23,4,10,3
23,4,10,3
23,4,10,5
23,4,10,3
23,4,10,14
23,4,10,14
23,4,10,14
23,4,10,14
23,4,10,13
23,4,10,5
23,4,10,5
23,4,10,5
23,4,10,5
23,4,11,5
23,4,11,1
23,4,11,13
23,4,11,13
23,4,11,13
23,4,11,5
23,4,11,13
23,4,11,13
23,4,11,13
23,4,11,13
23,4,11,13
23,4,11,14
23,4,11,14
23,4,11,14
23,4,11,14
23,4,11,14
23,4,11,14
23,4,11,14
23,4,11,14
23,4,11,14
23,4,11,14
23,5,0,14
23,5,0,14
23,5,0,14
23,5,0,14
23,5,0,14
23,5,0,14
23,5,0,14
23,5,0,4
23,5,0,13
23,5,0,13
23,5,1,13
23,5,1,13
23,5,1,13
23,5,1,5
23,5,2,5
23,5,3,13
23,5,3,5
23,5,3,5
23,5,3,4
23,5,3,5
23,5,3,13
23,5,3,13
23,5,3,5
23,5,3,14
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,3,5
23,5,4,5
23,5,4,5
23,5,4,14
23,5,4,3
23,5,4,1
23,5,4,14
23,5,4,3
23,5,4,1
23,5,4,5
23,5,4,7
23,5,4,4
23,5,4,5
23,5,4,5
23,5,4,5
23,5,4,14
23,5,4,5
23,5,4,5
23,5,4,5
23,5,4,14
23,5,4,4
23,5,4,4
23,5,4,9
23,5,4,4
23,5,4,5
23,5,4,5
23,5,4,5
23,5,4,5
23,5,4,13
23,5,4,5
23,5,4,10
23,5,4,13
23,5,4,13
23,5,4,13
23,5,4,5
23,5,5,5
23,5,5,5
23,5,5,3
23,5,5,5
23,5,5,5
23,5,5,13
23,5,5,5
23,5,5,13
23,5,5,6
23,5,5,6
23,5,5,14
23,5,5,14
23,5,5,14
23,5,5,3
23,5,5,14
23,5,5,1
23,5,5,4
23,5,5,5
23,5,5,5
23,5,5,6
23,5,5,3
23,5,5,14
23,5,5,5
23,5,5,13
23,5,5,5
23,5,5,13
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,13
23,5,5,5
23,5,5,13
23,5,5,7
23,5,5,5
23,5,5,13
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,5
23,5,5,13
23,5,5,3
23,5,5,3
23,5,5,3
23,5,5,8
23,5,5,3
23,5,5,4
23,5,6,14
23,5,6,3
23,5,6,5
23,5,6,13
23,5,6,13
23,5,6,13
23,5,6,3
23,5,6,3
23,5,6,14
23,5,6,3
23,5,6,2
23,5,6,11
23,5,6,5
23,5,6,5
23,5,6,13
23,5,6,3
23,5,6,13
23,5,6,3
23,5,6,0
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,5
23,5,6,3
23,5,6,4
23,5,6,3
23,5,6,3
23,5,6,5
23,5,6,5
23,5,6,13
23,5,6,12
23,5,6,14
23,5,6,4
23,5,6,4
23,5,6,3
23,5,6,14
23,5,6,13
23,5,6,0
23,5,6,3
23,5,6,3
23,5,6,13
23,5,6,8
23,5,6,5
23,5,7,9
23,5,7,7
23,5,7,4
23,5,7,4
23,5,7,4
23,5,7,7
23,5,7,13
23,5,7,5
23,5,7,1
23,5,7,5
23,5,7,6
23,5,7,8
23,5,7,8
23,5,7,5
23,5,7,5
23,5,7,5
23,5,7,3
23,5,7,8
23,5,7,5
23,5,7,11
23,5,7,13
23,5,7,6
23,5,7,5
23,5,7,5
23,5,7,5
23,5,7,5
23,5,7,4
23,5,8,5
23,5,8,4
23,5,8,14
23,5,8,1
23,5,8,13
23,5,8,11
23,5,8,13
23,5,8,2
23,5,8,2
23,5,8,2
23,5,8,1
23,5,8,2
23,5,8,2
23,5,8,7
23,5,8,6
23,5,8,14
23,5,8,7
23,5,8,5
23,5,8,0
23,5,8,0
23,5,8,13
23,5,8,13
23,5,8,14
23,5,8,1
23,5,8,14
23,5,8,6
23,5,8,7
23,5,8,4
23,5,8,4
23,5,8,5
23,5,8,13
23,5,8,4
23,5,8,13
23,5,8,5
23,5,8,7
23,5,9,13
23,5,9,13
23,5,9,13
23,5,9,9
23,5,9,5
23,5,9,4
23,5,9,5
23,5,9,4
23,5,9,3
23,5,9,3
23,5,9,5
23,5,9,5
23,5,9,3
23,5,9,4
23,5,9,1
23,5,9,2
23,5,9,4
23,5,9,5
23,5,9,3
23,5,9,1
23,5,9,3
23,5,9,5
23,5,9,5
23,5,9,5
23,5,9,4
23,5,9,5
23,5,9,3
23,5,9,5
23,5,9,5
23,5,9,5
23,5,9,5
23,5,9,5
23,5,9,5
23,5,9,5
23,5,9,12
23,5,10,14
23,5,10,14
23,5,10,4
23,5,10,5
23,5,10,14
23,5,10,14
23,5,10,12
23,5,10,5
23,5,10,5
23,5,10,5
23,5,10,5
23,5,10,5
23,5,10,5
23,5,10,5
23,5,10,5
23,5,10,5
23,5,10,5
23,5,10,0
23,5,10,5
23,5,10,0
23,5,10,4
23,5,10,14
23,5,10,3
23,5,10,3
23,5,10,9
23,5,10,3
23,5,10,14
23,5,10,5
23,5,10,6
23,5,10,13
23,5,10,13
23,5,10,6
23,5,10,11
23,5,10,11
23,5,10,7
23,5,10,5
23,5,10,13
23,5,10,13
23,5,10,13
23,5,10,13
23,5,11,13
23,5,11,13
23,5,11,0
23,5,11,10
23,5,11,10
23,5,11,13
23,5,11,13
23,5,11,13
23,5,11,3
23,5,11,13
23,5,11,3
23,5,11,13
23,5,11,13
23,5,11,13
23,5,11,13
23,6,0,3
23,6,0,14
23,6,0,2
23,6,0,3
23,6,0,3
23,6,0,3
23,6,0,3
23,6,0,3
23,6,0,3
23,6,0,3
23,6,0,3
23,6,0,3
23,6,0,14
23,6,0,3
23,6,0,4
23,6,0,4
23,6,0,3
23,6,0,3
23,6,0,13
23,6,0,5
23,6,2,5
23,6,3,13
23,6,3,13
23,6,3,9
23,6,3,5
23,6,3,5
23,6,3,13
23,6,3,13
23,6,3,13
23,6,4,3
23,6,4,13
23,6,4,7
23,6,4,13
23,6,4,7
23,6,4,14
23,6,4,13
23,6,4,13
23,6,4,13
23,6,4,14
23,6,4,14
23,6,4,13
23,6,4,13
23,6,4,13
23,6,4,4
23,6,4,13
23,6,4,13
23,6,4,13
23,6,4,13
23,6,4,13
23,6,4,5
23,6,4,14
23,6,5,5
23,6,5,7
23,6,5,5
23,6,5,13
23,6,5,5
23,6,5,5
23,6,5,5
23,6,5,13
23,6,5,13
23,6,5,13
23,6,5,5
23,6,5,13
23,6,5,13
23,6,5,5
23,6,5,13
23,6,5,8
23,6,5,13
23,6,5,13
23,6,5,13
23,6,5,7
23,6,5,13
23,6,5,13
23,6,5,13
23,6,5,5
23,6,5,5
23,6,6,3
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,3
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,5
23,6,6,3
23,6,6,8
23,6,6,1
23,6,6,5
23,6,6,7
23,6,6,14
23,6,6,9
23,6,6,4
23,6,6,10
23,6,6,10
23,6,6,10
23,6,6,10
23,6,6,5
23,6,6,5
23,6,6,14
23,6,6,4
23,6,6,5
23,6,7,4
23,6,7,3
23,6,7,4
23,6,7,3
23,6,7,3
23,6,7,3
23,6,7,3
23,6,7,3
23,6,7,3
23,6,7,6
23,6,7,14
23,6,7,5
23,6,7,4
23,6,7,4
23,6,7,4
23,6,7,14
23,6,7,5
23,6,7,13
23,6,7,13
23,6,7,11
23,6,7,13
23,6,7,5
23,6,7,10
23,6,7,11
23,6,7,3
23,6,7,3
23,6,8,7
23,6,8,3
23,6,8,3
23,6,8,14
23,6,8,3
23,6,8,14
23,6,8,14
23,6,8,5
23,6,8,5
23,6,8,5
23,6,8,5
23,6,8,5
23,6,8,1
23,6,8,14
23,6,8,14
23,6,8,6
23,6,8,5
23,6,8,7
23,6,8,6
23,6,8,5
23,6,8,7
23,6,8,5
23,6,8,5
23,6,8,13
23,6,8,14
23,6,8,5
23,6,8,4
23,6,9,3
23,6,9,14
23,6,9,4
23,6,9,4
23,6,9,13
23,6,9,5
23,6,9,9
23,6,9,8
23,6,9,7
23,6,9,13
23,6,9,13
23,6,9,13
23,6,9,13
23,6,9,7
23,6,9,5
23,6,9,4
23,6,9,13
23,6,9,7
23,6,9,13
23,6,9,13
23,6,10,13
23,6,10,13
23,6,10,7
23,6,10,13
23,6,10,13
23,6,10,13
23,6,10,13
23,6,10,13
23,6,10,5
23,6,10,5
23,6,10,9
23,6,10,13
23,6,10,5
23,6,10,9
23,6,10,4
23,6,10,5
23,6,10,14
23,6,11,10
23,6,11,5
23,6,11,10
23,6,11,5
23,6,11,4
23,6,11,7
23,6,11,13
23,6,11,13
23,6,11,13
23,6,11,13
23,6,11,13
23,6,11,13
23,6,11,13
23,6,11,13
23,6,11,13
23,6,11,4
23,6,11,13
23,6,11,4
23,6,11,4
23,6,11,4
24,0,0,3
24,0,0,5
24,0,0,13
24,0,0,5
24,0,0,5
24,0,0,5
24,0,1,5
24,0,3,5
24,0,3,5
24,0,3,14
24,0,3,5
24,0,4,5
24,0,4,5
24,0,4,13
24,0,4,13
24,0,4,13
24,0,4,13
24,0,4,12
24,0,4,3
24,0,4,5
24,0,4,7
24,0,4,5
24,0,4,5
24,0,4,10
24,0,4,1
24,0,4,12
24,0,4,5
24,0,4,13
24,0,4,13
24,0,4,13
24,0,4,13
24,0,5,5
24,0,5,5
24,0,5,5
24,0,5,5
24,0,5,5
24,0,5,13
24,0,5,5
24,0,5,5
24,0,5,4
24,0,5,5
24,0,5,13
24,0,5,13
24,0,5,5
24,0,6,7
24,0,6,13
24,0,6,13
24,0,6,7
24,0,6,5
24,0,6,5
24,0,6,5
24,0,6,5
24,0,6,13
24,0,6,13
24,0,6,13
24,0,6,13
24,0,7,5
24,0,7,5
24,0,7,5
24,0,7,5
24,0,7,10
24,0,7,9
24,0,7,6
24,0,7,6
24,0,7,13
24,0,7,5
24,0,7,13
24,0,7,5
24,0,7,5
24,0,8,7
24,0,8,13
24,0,8,13
24,0,8,0
24,0,8,0
24,0,8,13
24,0,8,13
24,0,9,13
24,0,9,13
24,0,9,9
24,0,9,4
24,0,9,11
24,0,9,11
24,0,9,5
24,0,9,13
24,0,9,5
24,0,9,8
24,0,9,8
24,0,9,7
24,0,10,5
24,0,10,13
24,0,10,14
24,0,10,13
24,0,10,2
24,0,10,14
24,0,10,4
24,0,10,4
24,0,10,5
24,0,10,5
24,0,10,5
24,0,10,5
24,0,10,5
24,0,10,4
24,0,10,5
24,0,10,5
24,0,10,13
24,0,10,7
24,0,10,13
24,0,10,13
24,0,10,13
24,0,10,13
24,0,10,13
24,0,10,1
24,0,10,1
24,0,10,14
24,0,10,3
24,0,10,3
24,0,10,13
24,0,10,5
24,0,10,4
24,0,10,4
24,0,10,4
24,0,10,3
24,0,11,7
24,0,11,11
24,0,11,13
24,1,0,5
24,1,2,5
24,1,2,13
24,1,2,13
24,1,2,4
24,1,2,13
24,1,3,3
24,1,3,5
24,1,3,5
24,1,3,9
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,13
24,1,3,5
24,1,3,5
24,1,3,13
24,1,3,5
24,1,3,5
24,1,3,13
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,13
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,5
24,1,3,13
24,1,3,13
24,1,3,13
24,1,3,13
24,1,3,13
24,1,3,13
24,1,3,13
24,1,3,7
24,1,3,13
24,1,3,13
24,1,3,7
24,1,3,13
24,1,3,7
24,1,3,13
24,1,3,13
24,1,3,4
24,1,4,3
24,1,4,14
24,1,4,4
24,1,4,5
24,1,4,5
24,1,4,5
24,1,4,14
24,1,4,13
24,1,4,5
24,1,4,7
24,1,4,5
24,1,4,4
24,1,4,7
24,1,4,13
24,1,4,14
24,1,5,5
24,1,5,14
24,1,5,3
24,1,5,3
24,1,5,3
24,1,5,3
24,1,5,3
24,1,5,3
24,1,5,4
24,1,5,3
24,1,5,14
24,1,5,3
24,1,5,3
24,1,5,5
24,1,5,5
24,1,5,3
24,1,5,5
24,1,5,5
24,1,5,7
24,1,5,5
24,1,5,11
24,1,5,3
24,1,5,2
24,1,5,2
24,1,5,9
24,1,5,13
24,1,5,13
24,1,5,13
24,1,5,13
24,1,5,3
24,1,5,3
24,1,5,3
24,1,5,4
24,1,5,3
24,1,5,3
24,1,5,5
24,1,5,3
